Emission_ID,Source,Gas_Type,Emission_Quantity (kg),Latitude,Longitude,Date,Neighborhood_Name,Emission_Category,Temperature (°C),Emission_Control,Gas_Type_Encoded,Year,Month,Day,Weekday,Emission_Severity
189,Residential,CH4,70.0,41.32048586013778,-112.30725285346516,2024-02-29,Lake Autumn,Medium,21.888693828155485,Yes,0,2024,2,29,3,Low
190,Industrial,CO2,131.0,36.00935414038721,-101.4638663636506,2024-01-04,West Michael,Medium,22.68599161501086,No,1,2024,1,4,3,Low
191,Transportation,CH4,286.0,40.75369860228915,-113.63757105978456,2024-09-08,North Debbie,Low,25.343855642352636,Yes,0,2024,9,8,6,High
192,Residential,N2O,55.0,37.87216458007524,-90.5900220559312,2023-11-19,Kirbyland,Medium,28.326090130383854,No,2,2023,11,19,6,Low
193,Transportation,CO2,462.0,38.11276354041008,-98.33753541118068,2024-06-23,Joneston,High,24.01839685689921,No,1,2024,6,23,6,High
194,Transportation,N2O,399.0,36.46774625191587,-83.76866125087878,2024-07-19,Port Christianshire,Medium,27.16975273553548,Yes,2,2024,7,19,4,High
195,Industrial,CO2,303.0,38.584337604952125,-108.29929883602772,2024-07-22,Christinechester,Low,28.766842134606485,Yes,1,2024,7,22,0,High
196,Residential,CH4,71.0,36.60168957020969,-110.75909342910929,2024-05-01,Smithmouth,High,22.16300940296162,Yes,0,2024,5,1,2,Low
197,Industrial,CO2,95.0,34.31415531393322,-100.1213818375942,2023-10-25,New Holly,High,28.071919704021603,Yes,1,2023,10,25,2,Low
198,Industrial,CO2,455.0,36.17598884275485,-77.23024313839123,2023-10-08,Benjaminberg,Medium,27.574021983310278,Yes,1,2023,10,8,6,High
199,Residential,N2O,219.0,34.05103234725273,-86.74144013945389,2024-04-22,Lake Barbaraberg,High,23.56937297948135,No,2,2024,4,22,0,Low
200,Transportation,N2O,87.0,41.82683829645485,-99.56736050911158,2024-03-22,Nunezshire,Low,29.89519959500867,Yes,2,2024,3,22,4,Low
201,Transportation,CH4,211.0,41.72597767855798,-95.24002453081032,2024-01-16,South Jack,High,22.62572371435957,No,0,2024,1,16,1,Low
202,Residential,CO2,311.0,37.16124237977844,-114.29462750820768,2024-09-15,Port Gregland,Medium,22.54803266031696,Yes,1,2024,9,15,6,High
203,Transportation,CO2,406.0,39.82696683471717,-74.67866055945103,2024-03-29,Charlesport,Medium,27.722591646531978,No,1,2024,3,29,4,High
204,Residential,CO2,232.0,36.7664487872834,-88.67807859342356,2024-01-26,Port Melissa,High,24.34657318051084,No,1,2024,1,26,4,Low
205,Residential,CH4,231.0,39.36874525668781,-105.4422209876094,2024-07-01,New Joseph,Low,23.30794994781043,Yes,0,2024,7,1,0,Low
206,Industrial,CH4,12.0,40.44344034436783,-92.22443065452924,2024-04-06,Cooperborough,Low,21.78662805339103,Yes,0,2024,4,6,5,Low
207,Residential,CH4,487.0,41.57404995753792,-113.18277589296426,2023-12-19,Emmamouth,Medium,27.65332430934544,No,0,2023,12,19,1,High
208,Industrial,CH4,15.0,37.201698206797374,-75.50318657246632,2024-04-20,Port Jennifermouth,Medium,27.86321806136077,No,0,2024,4,20,5,Low
209,Transportation,CH4,102.0,40.26638386364838,-110.3094605331319,2024-08-15,East Seanburgh,Low,25.665640032301404,Yes,0,2024,8,15,3,Low
210,Transportation,N2O,17.0,36.12742760505695,-89.48666600557058,2024-06-26,South Kathryn,High,29.573136131913728,No,2,2024,6,26,2,Low
211,Transportation,CO2,437.0,41.92265843034919,-107.20000364828708,2023-11-14,Port Nathanstad,High,23.181632704226544,No,1,2023,11,14,1,High
212,Transportation,CO2,244.0,34.20615679011481,-86.42729916346443,2024-06-28,Janetmouth,High,22.19619045479337,No,1,2024,6,28,4,Low
213,Industrial,CO2,117.0,38.82823045200897,-83.81985984142764,2024-06-26,North Kristinaview,High,26.774667689344614,No,1,2024,6,26,2,Low
214,Transportation,CO2,170.0,39.27604785321061,-88.36953192789696,2024-04-13,West Rachelton,Low,27.58408640799705,No,1,2024,4,13,5,Low
215,Residential,CO2,218.0,39.50436445659303,-90.96202374877151,2024-04-16,Derekmouth,Medium,22.249059705518224,No,1,2024,4,16,1,Low
216,Residential,CO2,249.0,34.96310063031271,-78.73135986611149,2024-01-23,Joehaven,Medium,20.76610764261113,Yes,1,2024,1,23,1,Low
217,Residential,CO2,340.0,41.508238267785046,-114.54042471645064,2024-02-06,Mariahstad,High,28.10516486586372,Yes,1,2024,2,6,1,High
218,Industrial,CO2,342.0,35.44946623240066,-103.4397503056714,2023-11-03,Bullockside,Low,29.765019736460125,Yes,1,2023,11,3,4,High
219,Transportation,N2O,59.0,38.98202722591873,-107.07535089624278,2024-03-10,Hensleyside,Low,26.446722860722844,Yes,2,2024,3,10,6,Low
220,Transportation,CO2,20.0,35.78140863298468,-74.52738566912146,2024-03-15,Lake Kennethhaven,High,22.778669001438946,No,1,2024,3,15,4,Low
221,Transportation,N2O,360.0,36.45773133617017,-100.86684969465756,2024-05-28,Mejiastad,High,29.96672608552792,Yes,2,2024,5,28,1,High
222,Industrial,CH4,165.0,38.37166833382499,-85.76504123342247,2023-11-27,Dorothymouth,High,28.932666362670773,No,0,2023,11,27,0,Low
223,Residential,CO2,79.0,37.33754734851661,-87.87209278923581,2024-06-23,Port Leonardmouth,Medium,25.133806462802937,No,1,2024,6,23,6,Low
224,Residential,CH4,178.0,35.28180480781205,-108.66842555099538,2024-08-23,Robertsville,High,28.253212848418336,Yes,0,2024,8,23,4,Low
225,Transportation,CH4,281.0,35.367491219366784,-107.48410207069176,2024-04-02,Allenchester,Medium,28.15820523262967,Yes,0,2024,4,2,1,High
226,Residential,CH4,77.0,37.3451583053024,-105.6234792036665,2024-05-15,Lake Aaron,Low,29.347989696734995,No,0,2024,5,15,2,Low
227,Residential,N2O,364.0,40.058263826204005,-99.91039975658732,2024-02-17,Port Randy,Low,28.4092384377346,Yes,2,2024,2,17,5,High
228,Industrial,CH4,261.0,41.18371717478231,-107.68969711137682,2023-12-07,Lake Territon,Medium,26.436792359571644,Yes,0,2023,12,7,3,High
229,Industrial,CH4,57.0,34.673021298075064,-117.1353347591387,2024-08-19,Valeriefort,Medium,26.093037189565077,No,0,2024,8,19,0,Low
230,Industrial,CH4,193.0,37.14483126047521,-79.30670550048339,2024-08-25,Michaelmouth,Medium,24.67357288331612,No,0,2024,8,25,6,Low
231,Industrial,CO2,329.0,34.80196450978301,-75.5131674192411,2024-02-01,South Kristie,Medium,26.264856399707572,No,1,2024,2,1,3,High
232,Transportation,CO2,196.0,34.13273984506078,-102.970902970611,2023-10-11,Priceville,High,27.952165865303822,No,1,2023,10,11,2,Low
233,Industrial,N2O,99.0,39.293749461151656,-103.1056973052792,2024-03-05,Port Ashley,Low,29.69037626302553,No,2,2024,3,5,1,Low
234,Residential,N2O,455.0,38.8195955357327,-117.68796023792768,2023-11-06,West Jenniferhaven,High,24.6728735818212,No,2,2023,11,6,0,High
235,Transportation,CO2,341.0,35.30415291051909,-88.06896971346355,2024-02-26,Port Davidchester,Medium,25.73653202988757,Yes,1,2024,2,26,0,High
236,Residential,N2O,148.0,35.870502664744514,-81.68064458706033,2024-01-10,North Jenniferbury,High,24.448054950587817,Yes,2,2024,1,10,2,Low
237,Residential,CO2,366.0,34.189662029156146,-111.54923478415986,2024-06-19,Marilynbury,High,26.68488620983404,Yes,1,2024,6,19,2,High
238,Residential,CH4,98.0,40.67957764555523,-110.97468062784536,2024-05-18,West Ashleyborough,Low,26.299205040612595,No,0,2024,5,18,5,Low
239,Industrial,CH4,283.0,41.79752476838841,-83.23633700125674,2024-03-11,West Joshua,High,20.17833790193623,No,0,2024,3,11,0,High
240,Industrial,N2O,28.0,35.083676294357524,-90.88320707241763,2024-04-22,Karlastad,Low,25.411615591006584,Yes,2,2024,4,22,0,Low
241,Transportation,CO2,480.0,35.85180171012239,-116.02613546438045,2023-11-30,Port Sydney,Medium,20.88486895699014,Yes,1,2023,11,30,3,High
242,Transportation,CO2,320.0,40.94727619157547,-90.6079324196596,2024-07-16,Bradleyport,High,20.263836180055385,Yes,1,2024,7,16,1,High
243,Industrial,N2O,367.0,41.41171038364948,-104.4076201948743,2023-10-12,New Angelatown,Medium,27.911971620846984,No,2,2023,10,12,3,High
244,Residential,CO2,383.0,37.35701906245448,-101.77609315928278,2024-09-01,North Erik,Low,22.586498621593005,Yes,1,2024,9,1,6,High
245,Transportation,CH4,475.0,34.404979778152594,-84.13181759493727,2024-01-20,Mariamouth,Medium,23.406550772872997,Yes,0,2024,1,20,5,High
246,Industrial,N2O,163.0,34.31513466954256,-82.31885152240514,2024-03-17,Emilybury,Medium,20.64084587604066,Yes,2,2024,3,17,6,Low
247,Industrial,N2O,399.0,38.59159892855208,-100.38430841904744,2024-03-19,Ashleyfort,Low,21.795002604943505,No,2,2024,3,19,1,High
248,Industrial,CO2,269.0,37.14316087114543,-76.32527081572039,2024-08-09,Port Paulshire,Medium,27.656048182577923,Yes,1,2024,8,9,4,High
249,Residential,N2O,117.0,34.229219420621234,-100.11564041010882,2024-03-21,Craigberg,Medium,24.93530830232621,Yes,2,2024,3,21,3,Low
250,Industrial,CO2,380.0,38.66601913850045,-84.03921444987516,2024-04-22,Nicholasside,Medium,28.80668462550148,No,1,2024,4,22,0,High
251,Industrial,CO2,294.0,34.09042029271218,-96.7094003591726,2024-07-10,North Amandastad,High,23.972421314668352,No,1,2024,7,10,2,High
252,Industrial,CO2,68.0,40.298975665194185,-78.5085776330283,2024-07-22,South Carlosmouth,Medium,22.687007357542683,No,1,2024,7,22,0,Low
253,Industrial,CO2,134.0,36.45146258162697,-78.05850527939214,2024-03-23,Lake Michael,Low,23.47599814458651,No,1,2024,3,23,5,Low
254,Transportation,CO2,363.0,34.32206402407385,-114.15366045367232,2024-06-14,North Tristan,High,27.127717935169045,No,1,2024,6,14,4,High
255,Transportation,N2O,282.0,38.706817767865225,-76.79429342235007,2024-05-01,Ernestville,High,25.55005672334486,Yes,2,2024,5,1,2,High
256,Industrial,CH4,116.0,37.18147531546444,-81.67646697310171,2024-08-01,Lake Kayla,Low,29.04191207552428,Yes,0,2024,8,1,3,Low
257,Residential,CH4,308.0,41.79040330685719,-83.18232857024266,2023-10-07,Valdezville,Medium,26.021687693888836,No,0,2023,10,7,5,High
258,Transportation,N2O,254.0,38.35358930002962,-109.15990105383702,2023-09-20,Shawfort,High,24.93018208481503,No,2,2023,9,20,2,Low
259,Industrial,N2O,345.0,36.20191344829607,-82.57475481479474,2024-05-06,Port Kristen,High,27.857527238867327,No,2,2024,5,6,0,High
260,Transportation,CH4,459.0,39.6755109170718,-80.59415967385837,2024-07-26,Lake Anitaborough,High,29.47533850733445,No,0,2024,7,26,4,High
261,Transportation,CH4,427.0,36.17193602034169,-105.27738528401736,2024-08-01,East Lauren,Medium,23.558459112449704,Yes,0,2024,8,1,3,High
262,Residential,CH4,256.0,41.23394633126052,-76.10055655205775,2024-02-13,Lake Katie,High,22.498762101654776,Yes,0,2024,2,13,1,High
263,Industrial,CH4,17.0,36.99777576405901,-115.80615355843678,2023-12-28,West Kathryn,Low,26.16217396294139,No,0,2023,12,28,3,Low
264,Industrial,CH4,150.0,38.39894850220964,-111.40399285712586,2023-10-25,South Raymondburgh,Medium,24.98872821153881,No,0,2023,10,25,2,Low
265,Residential,CO2,371.0,34.40458483059383,-94.34642992573336,2023-10-16,Christopherberg,Low,29.891855748647835,No,1,2023,10,16,0,High
266,Residential,N2O,17.0,37.40896990361784,-92.66513127061836,2023-10-31,West Jennifer,Low,24.623617841477333,No,2,2023,10,31,1,Low
267,Industrial,CO2,487.0,40.65890831728796,-89.61339633476025,2024-05-08,South Heather,High,20.74331551360346,Yes,1,2024,5,8,2,High
268,Industrial,CH4,361.0,40.445190442906735,-117.25335831011948,2024-04-28,Moorestad,High,29.77369060777636,No,0,2024,4,28,6,High
269,Residential,CH4,493.0,35.79454847082821,-75.74386191662626,2024-09-08,Ryanton,High,28.4358694559354,No,0,2024,9,8,6,High
270,Transportation,CH4,103.0,35.808632568084505,-116.03812391969768,2024-05-06,Daleland,Low,21.782501439579637,Yes,0,2024,5,6,0,Low
271,Transportation,CO2,330.0,40.53844249770589,-111.7052740801703,2024-06-16,Doughertychester,Medium,29.04605253112869,No,1,2024,6,16,6,High
272,Residential,CO2,436.0,41.4431873613546,-117.38336122885347,2024-02-18,South Jennaborough,High,23.406668208217447,Yes,1,2024,2,18,6,High
273,Transportation,CH4,48.0,34.76288737018403,-93.05822893505984,2024-02-05,Ashleyview,High,23.771119845344444,No,0,2024,2,5,0,Low
274,Residential,CO2,90.0,37.6004691154098,-76.98025710747723,2023-09-24,Lake Megan,Low,29.063914823621595,No,1,2023,9,24,6,Low
275,Transportation,CO2,196.0,36.69963423171383,-88.69832469245958,2023-12-12,Bakerton,Medium,25.301155650353152,Yes,1,2023,12,12,1,Low
276,Transportation,CH4,93.0,40.96550764365952,-81.8030713868612,2024-08-02,Lewismouth,Low,21.3776292939852,No,0,2024,8,2,4,Low
277,Industrial,CO2,97.0,34.66819931744015,-117.41562704782248,2024-02-27,Orozcoside,High,23.69056159341804,Yes,1,2024,2,27,1,Low
278,Industrial,N2O,251.0,35.6890075404643,-94.15132686689203,2024-07-29,East Donaldmouth,Low,27.220974462678807,Yes,2,2024,7,29,0,Low
279,Transportation,N2O,351.0,40.019746700691954,-97.77922898975704,2024-08-16,Douglasside,High,21.74184188068017,Yes,2,2024,8,16,4,High
280,Transportation,N2O,102.0,34.41035079184972,-96.0454104542851,2024-09-16,Danielview,Medium,25.902311974063583,No,2,2024,9,16,0,Low
281,Industrial,N2O,95.0,37.94028304571432,-114.82261984525174,2023-11-05,Lesliefort,Low,26.95274132944417,No,2,2023,11,5,6,Low
282,Industrial,CH4,53.0,37.53685627743776,-87.88484411295047,2023-11-23,Port Richardville,High,23.438535755425796,Yes,0,2023,11,23,3,Low
283,Industrial,CH4,146.0,36.67520943190999,-95.85830174622008,2023-10-12,Paulstad,High,26.938806887083224,No,0,2023,10,12,3,Low
284,Residential,CH4,430.0,37.15657852255139,-84.33345060610438,2023-11-15,West Laurentown,High,28.842073518293187,No,0,2023,11,15,2,High
285,Transportation,N2O,83.0,38.239524695441865,-96.64721210128452,2024-05-14,Corymouth,High,24.72116744233241,No,2,2024,5,14,1,Low
286,Industrial,N2O,45.0,35.290938867107066,-111.427208006037,2024-08-03,Michaelside,Low,23.829093281797856,Yes,2,2024,8,3,5,Low
287,Transportation,CO2,110.0,38.57596702626874,-89.47669402057583,2023-10-21,Debraborough,High,22.51158401358286,Yes,1,2023,10,21,5,Low
288,Residential,CO2,485.0,40.44345863439989,-110.41500006737267,2024-04-03,Sweeneyshire,Low,26.042054798633043,No,1,2024,4,3,2,High
289,Residential,N2O,165.0,40.08128743832127,-79.61463921238814,2024-09-15,North John,High,28.79852048038716,Yes,2,2024,9,15,6,Low
290,Industrial,N2O,435.0,35.231199237550186,-91.02288548095338,2024-06-03,Dennisbury,Low,23.246612671851945,No,2,2024,6,3,0,High
291,Residential,N2O,264.0,35.19399575793179,-111.083029123494,2024-02-23,Melissabury,Low,23.96235524537304,No,2,2024,2,23,4,High
292,Transportation,N2O,180.0,36.14539494195931,-75.6571254708269,2024-02-11,South Cassandrahaven,High,24.06625517549984,No,2,2024,2,11,6,Low
293,Industrial,CO2,478.0,36.8885978107283,-95.19191961324589,2023-12-09,South Erica,High,25.60812341777517,Yes,1,2023,12,9,5,High
294,Transportation,N2O,225.0,37.26764465126786,-114.79246811764718,2024-08-19,Houstonton,High,22.284089615674382,Yes,2,2024,8,19,0,Low
295,Transportation,CO2,179.0,39.43757773466676,-90.41935220573704,2023-11-27,Lake Linda,High,28.22211155307704,No,1,2023,11,27,0,Low
296,Residential,N2O,261.0,34.453443457326685,-106.85924809143634,2024-01-30,Bethburgh,Medium,22.95602277504221,Yes,2,2024,1,30,1,High
297,Residential,N2O,369.0,34.27738163380853,-82.63748811739869,2024-09-15,Lewischester,High,27.05362690896682,No,2,2024,9,15,6,High
298,Residential,N2O,331.0,37.13528450355128,-82.01582876308761,2024-05-08,Rossmouth,High,25.13215741779552,Yes,2,2024,5,8,2,High
299,Residential,CO2,64.0,39.57730953710384,-74.92631634239487,2024-07-09,Erikamouth,High,25.85897603352757,Yes,1,2024,7,9,1,Low
300,Residential,CO2,465.0,35.54748274365186,-95.91774063492184,2024-04-10,South Kristinestad,Low,21.79608738827303,Yes,1,2024,4,10,2,High
301,Industrial,CH4,441.0,39.132035850050016,-97.98189729197956,2023-10-13,Port Tiffany,High,27.350231981781704,No,0,2023,10,13,4,High
302,Transportation,N2O,100.0,36.0786251035224,-84.84707336035486,2023-10-31,Evansshire,Low,21.88620519042631,No,2,2023,10,31,1,Low
303,Transportation,CH4,287.0,41.08868887050813,-112.17129112095525,2024-03-11,West Richard,Low,21.13473637627439,No,0,2024,3,11,0,High
304,Transportation,CH4,110.0,41.165519554132935,-93.93571739310254,2024-08-24,East Cassandraville,Low,25.46679499888787,Yes,0,2024,8,24,5,Low
305,Transportation,CO2,164.0,36.378297634250615,-93.96510559424256,2024-02-03,New Rachel,Low,27.09297136917665,No,1,2024,2,3,5,Low
306,Residential,CO2,386.0,35.839950031705925,-114.06318259634295,2024-01-25,South Mariaborough,Medium,20.50035836434757,No,1,2024,1,25,3,High
307,Transportation,CH4,358.0,37.29043177652985,-99.6087002376958,2023-10-04,Jamesbury,High,20.69395314940542,No,0,2023,10,4,2,High
308,Industrial,N2O,460.0,35.92425268144119,-80.45546886304311,2024-03-27,Michaelhaven,Low,28.02679162705919,No,2,2024,3,27,2,High
309,Industrial,CO2,373.0,39.37907074633363,-80.32924063223496,2024-03-21,Port Cynthiamouth,High,28.09032699507332,Yes,1,2024,3,21,3,High
310,Transportation,N2O,150.0,40.60851747638628,-113.63354274353404,2023-11-08,Wendyshire,Low,22.45304717059081,Yes,2,2023,11,8,2,Low
311,Transportation,N2O,182.0,39.38473704728973,-114.00828115909545,2024-07-10,New Tonyaview,Medium,26.152282028002038,No,2,2024,7,10,2,Low
312,Industrial,CH4,19.0,40.5948035779948,-106.44139901191484,2024-08-28,Barbaraborough,Low,24.431800751446595,Yes,0,2024,8,28,2,Low
313,Industrial,CH4,237.0,37.17593729765979,-79.51029324762429,2024-05-05,East Erictown,High,26.326960414035128,Yes,0,2024,5,5,6,Low
314,Residential,CH4,274.0,35.25053576567089,-112.32828625676603,2024-02-07,South Christinemouth,High,28.62879284099225,Yes,0,2024,2,7,2,High
315,Industrial,CH4,447.0,39.903607579180736,-86.32014068439236,2024-08-12,Jenniferville,Medium,20.798564245822565,Yes,0,2024,8,12,0,High
316,Residential,CO2,257.0,36.88379604113243,-113.54871273702346,2024-08-04,South Nicolemouth,High,27.77984425988454,Yes,1,2024,8,4,6,High
317,Residential,CO2,256.0,39.37016660183306,-90.58193443509568,2023-11-08,West Christinaview,High,24.930291045210392,No,1,2023,11,8,2,High
318,Residential,CH4,164.0,36.16515153585412,-102.33303883875764,2024-05-29,Robertsfurt,Low,25.641269437619965,Yes,0,2024,5,29,2,Low
319,Residential,CO2,43.0,34.64983707845338,-83.28778562950185,2024-03-02,South Travis,High,26.5393136001712,No,1,2024,3,2,5,Low
320,Residential,CH4,138.0,41.940654363902105,-107.717620251684,2024-06-09,Mariaview,Low,29.226231491291077,No,0,2024,6,9,6,Low
321,Transportation,N2O,169.0,35.24961206344479,-89.87511950684177,2024-05-02,North Garyberg,Medium,20.56719953551738,No,2,2024,5,2,3,Low
322,Industrial,N2O,98.0,41.90736795170785,-107.62996847866106,2024-01-11,Patriciafort,High,20.29476352124448,Yes,2,2024,1,11,3,Low
323,Residential,N2O,102.0,41.81823946053158,-86.59894754306524,2023-09-29,Mccoyville,Low,21.782617814887736,Yes,2,2023,9,29,4,Low
324,Industrial,CH4,336.0,40.35054483126432,-79.55816647932706,2024-08-08,East Jose,High,29.864477260267364,Yes,0,2024,8,8,3,High
325,Industrial,N2O,250.0,39.27538369665598,-112.42072083842255,2024-01-06,East Patricia,Low,27.15076367377776,Yes,2,2024,1,6,5,Low
326,Residential,CO2,332.0,38.62245640200868,-79.86978970179784,2024-07-15,New David,Medium,26.14641119054502,No,1,2024,7,15,0,High
327,Transportation,N2O,477.0,40.92881236302268,-91.8826888057709,2024-04-18,Meganbury,Low,20.47039053414748,No,2,2024,4,18,3,High
328,Residential,N2O,413.0,36.3155161729559,-112.40713840185094,2024-06-25,West Michaelstad,High,28.791102238929646,No,2,2024,6,25,1,High
329,Transportation,N2O,126.0,37.74144969987901,-99.18815836417266,2023-11-02,Howellville,Low,28.127568532971598,Yes,2,2023,11,2,3,Low
330,Industrial,CO2,103.0,38.955119754932014,-110.9221470866557,2024-07-24,Jeffersonborough,High,26.64800043867085,No,1,2024,7,24,2,Low
331,Transportation,CH4,172.0,37.28952380695593,-87.18469288987095,2024-08-09,North Christopher,Medium,23.391308154847028,No,0,2024,8,9,4,Low
332,Transportation,CO2,108.0,37.41989163272214,-84.60980208561021,2023-09-29,Millerhaven,Low,20.70504955568257,No,1,2023,9,29,4,Low
333,Transportation,CH4,122.0,36.64227734001668,-113.34495310799684,2024-03-24,West Sonyachester,High,25.800384879009226,Yes,0,2024,3,24,6,Low
334,Industrial,CH4,368.0,38.51385453347629,-95.72984648143566,2024-04-30,East Rachelchester,High,27.196945714608376,No,0,2024,4,30,1,High
335,Industrial,N2O,100.0,40.80459622412093,-82.15649753485965,2024-03-20,North Margaret,High,20.942403504772475,No,2,2024,3,20,2,Low
