Emission_ID,Source,Gas_Type,Emission_Quantity (kg),Latitude,Longitude,Date,Neighborhood_Name,Emission_Category,Temperature (°C),Emission_Control
241,Transportation,CO2,480,35.85180171012239,-116.02613546438045,2023-11-30,Port Sydney,Medium,20.88486895699014,Yes
242,Transportation,CO2,320,40.94727619157547,-90.6079324196596,2024-07-16,Bradleyport,High,20.263836180055385,Yes
243,Industrial,N2O,367,41.41171038364948,-104.4076201948743,2023-10-12,New Angelatown,Medium,27.911971620846984,No
244,Residential,CO2,383,37.357019062454484,-101.77609315928278,2024-09-01,North Erik,Low,22.586498621593005,Yes
245,Transportation,CH4,475,34.404979778152594,-84.13181759493727,2024-01-20,Mariamouth,Medium,23.406550772872993,Yes
246,Industrial,N2O,163,34.31513466954256,-82.31885152240514,2024-03-17,Emilybury,Medium,20.64084587604066,Yes
247,Industrial,N2O,399,38.59159892855208,-100.38430841904744,2024-03-19,Ashleyfort,Low,21.795002604943505,No
248,Industrial,CO2,269,37.14316087114543,-76.32527081572039,2024-08-09,Port Paulshire,Medium,27.656048182577923,Yes
249,Residential,N2O,117,34.229219420621234,-100.11564041010882,2024-03-21,Craigberg,Medium,24.93530830232621,Yes
250,Industrial,CO2,380,38.66601913850045,-84.03921444987516,2024-04-22,Nicholasside,Medium,28.806684625501482,No
251,Industrial,CO2,294,34.09042029271218,-96.7094003591726,2024-07-10,North Amandastad,High,23.972421314668352,No
252,Industrial,CO2,68,40.298975665194185,-78.5085776330283,2024-07-22,South Carlosmouth,Medium,22.687007357542683,No
253,Industrial,CO2,134,36.45146258162697,-78.05850527939214,2024-03-23,Lake Michael,Low,23.47599814458651,No
254,Transportation,CO2,363,34.32206402407385,-114.15366045367232,2024-06-14,North Tristan,High,27.127717935169045,No
255,Transportation,N2O,282,38.706817767865225,-76.79429342235007,2024-05-01,Ernestville,High,25.55005672334486,Yes
256,Industrial,CH4,116,37.18147531546444,-81.67646697310171,2024-08-01,Lake Kayla,Low,29.04191207552428,Yes
257,Residential,CH4,308,41.79040330685719,-83.18232857024266,2023-10-07,Valdezville,Medium,26.021687693888833,No
258,Transportation,N2O,254,38.35358930002962,-109.15990105383702,2023-09-20,Shawfort,High,24.93018208481503,No
259,Industrial,N2O,345,36.20191344829607,-82.57475481479474,2024-05-06,Port Kristen,High,27.857527238867327,No
260,Transportation,CH4,459,39.6755109170718,-80.59415967385837,2024-07-26,Lake Anitaborough,High,29.475338507334452,No
261,Transportation,CH4,427,36.17193602034169,-105.27738528401736,2024-08-01,East Lauren,Medium,23.558459112449704,Yes
262,Residential,CH4,256,41.23394633126052,-76.10055655205775,2024-02-13,Lake Katie,High,22.498762101654776,Yes
263,Industrial,CH4,17,36.997775764059014,-115.80615355843678,2023-12-28,West Kathryn,Low,26.16217396294139,No
264,Industrial,CH4,150,38.39894850220964,-111.40399285712586,2023-10-25,South Raymondburgh,Medium,24.98872821153881,No
265,Residential,CO2,371,34.40458483059383,-94.34642992573337,2023-10-16,Christopherberg,Low,29.891855748647835,No
266,Residential,N2O,17,37.408969903617844,-92.66513127061837,2023-10-31,West Jennifer,Low,24.623617841477333,No
267,Industrial,CO2,487,40.65890831728796,-89.61339633476025,2024-05-08,South Heather,High,20.74331551360346,Yes
268,Industrial,CH4,361,40.445190442906735,-117.25335831011948,2024-04-28,Moorestad,High,29.77369060777636,No
269,Residential,CH4,493,35.79454847082821,-75.74386191662626,2024-09-08,Ryanton,High,28.4358694559354,No
270,Transportation,CH4,103,35.808632568084505,-116.03812391969767,2024-05-06,Daleland,Low,21.782501439579633,Yes
271,Transportation,CO2,330,40.538442497705894,-111.7052740801703,2024-06-16,Doughertychester,Medium,29.046052531128694,No
272,Residential,CO2,436,41.4431873613546,-117.38336122885349,2024-02-18,South Jennaborough,High,23.406668208217447,Yes
273,Transportation,CH4,48,34.76288737018403,-93.05822893505983,2024-02-05,Ashleyview,High,23.771119845344444,No
274,Residential,CO2,90,37.6004691154098,-76.98025710747723,2023-09-24,Lake Megan,Low,29.063914823621595,No
275,Transportation,CO2,196,36.69963423171383,-88.69832469245958,2023-12-12,Bakerton,Medium,25.301155650353152,Yes
276,Transportation,CH4,93,40.965507643659514,-81.8030713868612,2024-08-02,Lewismouth,Low,21.377629293985198,No
277,Industrial,CO2,97,34.66819931744015,-117.41562704782248,2024-02-27,Orozcoside,High,23.69056159341804,Yes
278,Industrial,N2O,251,35.6890075404643,-94.15132686689205,2024-07-29,East Donaldmouth,Low,27.220974462678807,Yes
279,Transportation,N2O,351,40.019746700691954,-97.77922898975703,2024-08-16,Douglasside,High,21.741841880680166,Yes
280,Transportation,N2O,102,34.41035079184972,-96.0454104542851,2024-09-16,Danielview,Medium,25.902311974063586,No
281,Industrial,N2O,95,37.94028304571432,-114.82261984525174,2023-11-05,Lesliefort,Low,26.95274132944417,No
282,Industrial,CH4,53,37.536856277437764,-87.88484411295047,2023-11-23,Port Richardville,High,23.438535755425793,Yes
283,Industrial,CH4,146,36.67520943190999,-95.85830174622009,2023-10-12,Paulstad,High,26.938806887083224,No
284,Residential,CH4,430,37.15657852255139,-84.33345060610438,2023-11-15,West Laurentown,High,28.842073518293187,No
285,Transportation,N2O,83,38.239524695441865,-96.64721210128452,2024-05-14,Corymouth,High,24.72116744233241,No
286,Industrial,N2O,45,35.290938867107066,-111.42720800603699,2024-08-03,Michaelside,Low,23.829093281797856,Yes
287,Transportation,CO2,110,38.57596702626874,-89.47669402057583,2023-10-21,Debraborough,High,22.51158401358286,Yes
288,Residential,CO2,485,40.44345863439989,-110.41500006737269,2024-04-03,Sweeneyshire,Low,26.042054798633043,No
289,Residential,N2O,165,40.08128743832127,-79.61463921238814,2024-09-15,North John,High,28.79852048038716,Yes
290,Industrial,N2O,435,35.231199237550186,-91.02288548095338,2024-06-03,Dennisbury,Low,23.246612671851942,No
291,Residential,N2O,264,35.19399575793179,-111.08302912349401,2024-02-23,Melissabury,Low,23.962355245373036,No
292,Transportation,N2O,180,36.14539494195931,-75.6571254708269,2024-02-11,South Cassandrahaven,High,24.06625517549984,No
293,Industrial,CO2,478,36.8885978107283,-95.19191961324589,2023-12-09,South Erica,High,25.60812341777517,Yes
294,Transportation,N2O,225,37.26764465126786,-114.79246811764718,2024-08-19,Houstonton,High,22.284089615674386,Yes
295,Transportation,CO2,179,39.43757773466676,-90.41935220573704,2023-11-27,Lake Linda,High,28.222111553077042,No
296,Residential,N2O,261,34.453443457326685,-106.85924809143634,2024-01-30,Bethburgh,Medium,22.956022775042214,Yes
297,Residential,N2O,369,34.27738163380853,-82.63748811739869,2024-09-15,Lewischester,High,27.05362690896682,No
298,Residential,N2O,331,37.135284503551276,-82.01582876308761,2024-05-08,Rossmouth,High,25.13215741779552,Yes
299,Residential,CO2,64,39.577309537103844,-74.92631634239487,2024-07-09,Erikamouth,High,25.85897603352757,Yes
300,Residential,CO2,465,35.54748274365186,-95.91774063492184,2024-04-10,South Kristinestad,Low,21.79608738827303,Yes
301,Industrial,CH4,441,39.132035850050016,-97.98189729197956,2023-10-13,Port Tiffany,High,27.350231981781704,No
302,Transportation,N2O,100,36.0786251035224,-84.84707336035486,2023-10-31,Evansshire,Low,21.88620519042631,No
303,Transportation,CH4,287,41.08868887050813,-112.17129112095523,2024-03-11,West Richard,Low,21.13473637627439,No
304,Transportation,CH4,110,41.165519554132935,-93.93571739310254,2024-08-24,East Cassandraville,Low,25.46679499888787,Yes
305,Transportation,CO2,164,36.378297634250615,-93.96510559424256,2024-02-03,New Rachel,Low,27.092971369176652,No
306,Residential,CO2,386,35.839950031705925,-114.06318259634297,2024-01-25,South Mariaborough,Medium,20.500358364347566,No
307,Transportation,CH4,358,37.29043177652985,-99.6087002376958,2023-10-04,Jamesbury,High,20.69395314940542,No
308,Industrial,N2O,460,35.92425268144119,-80.45546886304311,2024-03-27,Michaelhaven,Low,28.02679162705919,No
309,Industrial,CO2,373,39.37907074633363,-80.32924063223496,2024-03-21,Port Cynthiamouth,High,28.09032699507332,Yes
310,Transportation,N2O,150,40.60851747638628,-113.63354274353404,2023-11-08,Wendyshire,Low,22.45304717059081,Yes
311,Transportation,N2O,182,39.38473704728973,-114.00828115909545,2024-07-10,New Tonyaview,Medium,26.152282028002034,No
312,Industrial,CH4,19,40.594803577994796,-106.44139901191485,2024-08-28,Barbaraborough,Low,24.431800751446595,Yes
313,Industrial,CH4,237,37.17593729765979,-79.51029324762429,2024-05-05,East Erictown,High,26.326960414035128,Yes
314,Residential,CH4,274,35.25053576567089,-112.32828625676605,2024-02-07,South Christinemouth,High,28.62879284099225,Yes
315,Industrial,CH4,447,39.903607579180736,-86.32014068439236,2024-08-12,Jenniferville,Medium,20.798564245822565,Yes
316,Residential,CO2,257,36.88379604113243,-113.54871273702346,2024-08-04,South Nicolemouth,High,27.77984425988454,Yes
317,Residential,CO2,256,39.37016660183306,-90.58193443509569,2023-11-08,West Christinaview,High,24.930291045210392,No
318,Residential,CH4,164,36.16515153585412,-102.33303883875763,2024-05-29,Robertsfurt,Low,25.641269437619965,Yes
319,Residential,CO2,43,34.64983707845338,-83.28778562950185,2024-03-02,South Travis,High,26.5393136001712,No
320,Residential,CH4,138,41.940654363902105,-107.717620251684,2024-06-09,Mariaview,Low,29.226231491291074,No
321,Transportation,N2O,169,35.24961206344479,-89.87511950684177,2024-05-02,North Garyberg,Medium,20.56719953551738,No
322,Industrial,N2O,98,41.90736795170785,-107.62996847866106,2024-01-11,Patriciafort,High,20.294763521244477,Yes
323,Residential,N2O,102,41.81823946053158,-86.59894754306524,2023-09-29,Mccoyville,Low,21.782617814887736,Yes
324,Industrial,CH4,336,40.350544831264315,-79.55816647932706,2024-08-08,East Jose,High,29.864477260267364,Yes
325,Industrial,N2O,250,39.27538369665598,-112.42072083842255,2024-01-06,East Patricia,Low,27.150763673777757,Yes
326,Residential,CO2,332,38.62245640200868,-79.86978970179784,2024-07-15,New David,Medium,26.14641119054502,No
327,Transportation,N2O,477,40.92881236302268,-91.8826888057709,2024-04-18,Meganbury,Low,20.47039053414748,No
328,Residential,N2O,413,36.3155161729559,-112.40713840185094,2024-06-25,West Michaelstad,High,28.791102238929646,No
329,Transportation,N2O,126,37.74144969987901,-99.18815836417266,2023-11-02,Howellville,Low,28.127568532971594,Yes
330,Industrial,CO2,103,38.955119754932014,-110.9221470866557,2024-07-24,Jeffersonborough,High,26.64800043867085,No
331,Transportation,CH4,172,37.28952380695593,-87.18469288987095,2024-08-09,North Christopher,Medium,23.391308154847028,No
332,Transportation,CO2,108,37.41989163272214,-84.60980208561021,2023-09-29,Millerhaven,Low,20.705049555682574,No
333,Transportation,CH4,122,36.642277340016676,-113.34495310799684,2024-03-24,West Sonyachester,High,25.800384879009226,Yes
334,Industrial,CH4,368,38.51385453347629,-95.72984648143566,2024-04-30,East Rachelchester,High,27.196945714608376,No
335,Industrial,N2O,100,40.80459622412093,-82.15649753485965,2024-03-20,North Margaret,High,20.942403504772475,No
336,Transportation,CH4,355,35.612227024050505,-76.80882617175615,2024-03-10,Lonnieberg,Low,26.33767659798496,Yes
337,Transportation,CO2,215,41.47546431002753,-95.40521386336212,2023-10-17,Phelpsview,Low,22.863660678871586,No
338,Residential,CO2,26,39.51270122998584,-76.18771416109809,2024-03-03,West Alexa,Low,27.64244221219812,Yes
339,Transportation,CH4,283,40.58618570144024,-94.42968529993469,2024-03-31,West Brandon,Medium,25.39615850601837,No
340,Residential,N2O,182,38.449525541040096,-100.65561823760405,2024-05-28,South Steven,High,21.290367878104366,Yes
341,Transportation,N2O,125,40.23613361139251,-80.6790623436726,2024-03-24,New Nicholasberg,High,25.265194477332358,Yes
342,Residential,CO2,358,34.12960317871574,-96.30876073984408,2023-10-18,West Kathrynchester,Medium,23.957368633667187,Yes
343,Industrial,N2O,477,40.54704339823628,-97.23628953516098,2024-02-22,North Isaiahstad,Medium,21.80355968281652,No
344,Transportation,CH4,190,34.32111087268293,-96.42625046596756,2024-02-17,New Sarahland,Low,28.415157240621234,No
345,Transportation,CH4,100,41.1193070109029,-80.7414599177312,2024-04-30,South Marieside,Low,20.11028448499136,Yes
346,Transportation,CO2,91,41.93570197790915,-81.3945721657257,2024-09-11,Morrisonville,Low,23.12128276878106,Yes
347,Transportation,CH4,333,36.35253969741422,-100.2451203326307,2024-02-26,Aliciaberg,Low,20.125950381694267,Yes
348,Residential,CO2,458,35.68254845028635,-103.3348061656969,2024-06-18,Leonardburgh,Low,20.960069465061526,Yes
349,Transportation,CH4,123,40.12290691086432,-96.35516694227832,2024-01-03,West Amyfurt,Low,22.97096219173081,Yes
350,Industrial,CO2,266,36.024210727362025,-92.7980095715672,2024-05-08,East Teresa,Medium,20.542711853893735,Yes
351,Industrial,N2O,67,40.92449906537763,-107.51316273236813,2024-05-15,Justinborough,Medium,25.96630532357141,Yes
352,Transportation,CH4,163,34.822740737259814,-83.065976272514,2024-01-06,New Josephhaven,Medium,20.86862907986183,Yes
353,Industrial,CH4,374,35.00764157103487,-96.59475830777339,2024-02-19,North Virginia,High,27.017136340660954,Yes
354,Transportation,CO2,413,41.83321244080493,-103.30199586952178,2023-10-04,Lake Ronaldfurt,High,20.52642112627161,Yes
355,Transportation,CO2,125,39.39071118616004,-113.29987630958442,2023-09-21,East Deniseburgh,Low,20.59308894801097,Yes
356,Industrial,CH4,352,40.77509779543162,-107.49081294224129,2024-08-03,Lake Jimmy,Medium,23.053258990332665,Yes
357,Transportation,CO2,275,36.59463501881214,-76.23162844273672,2023-11-28,Fordville,High,28.965715249692774,No
358,Industrial,CH4,324,39.41186999616484,-104.57561377994082,2023-12-04,Lake Crystal,High,26.413932487233165,Yes
359,Residential,N2O,212,38.753934618468776,-110.57019126785045,2024-05-26,Irwinfurt,Medium,27.701312919289194,No
360,Transportation,CO2,50,38.82520096098358,-97.7303971671803,2024-06-25,Jenniferview,High,21.415521094771062,No
361,Residential,CH4,114,39.460259676301774,-104.48813929214906,2024-02-20,Gilbertton,High,28.34125433247246,No
362,Industrial,N2O,398,38.60287338503279,-116.45299298806745,2024-01-24,West Spencer,Medium,20.081462481942353,Yes
363,Residential,N2O,387,37.43249895442133,-103.78161043970564,2023-11-15,East Michaelton,High,22.130573507330062,No
364,Residential,CH4,202,36.20738155504438,-94.05922054666338,2024-07-19,North Ryanberg,Medium,26.160923211499934,Yes
365,Industrial,CO2,410,40.148650647305615,-93.72465563112145,2023-12-29,Rodneyland,High,23.752464085940503,No
366,Residential,CH4,287,35.81017944002549,-102.3114074682169,2024-02-22,East Christinabury,Medium,29.841933917185635,Yes
367,Residential,N2O,363,39.53883444923531,-98.31867872488557,2024-05-02,West Adam,High,20.303392468183183,Yes
368,Industrial,CH4,246,35.86666258119461,-75.51721159767027,2024-01-09,Jonestown,High,29.98598167936543,No
369,Residential,CO2,434,39.00264135963563,-101.39666700186629,2024-09-12,Hodgesshire,Medium,26.23627832861316,No
370,Industrial,N2O,230,39.976626137032234,-106.63802021656075,2024-06-29,Reynoldsport,High,25.587069945960966,Yes
371,Residential,CH4,77,35.74971111125231,-107.28745006106256,2023-11-26,North Michael,Medium,20.595124425639742,No
372,Industrial,CO2,206,34.479546406890464,-97.8583570410181,2024-08-19,South Brandy,Medium,22.73328876665891,Yes
373,Industrial,N2O,265,35.04778994395339,-84.58111345645446,2024-03-20,Veronicamouth,High,29.246626882915955,Yes
374,Residential,CO2,148,38.8479757381682,-108.93651989570718,2024-03-09,Port Michaelfort,Low,23.542460031892443,Yes
375,Residential,N2O,321,40.79557124980588,-86.7909704058062,2023-10-19,Hillshire,High,26.61653200467251,No
376,Residential,CH4,444,34.35997456988339,-117.06940777262568,2023-11-09,East Chrisborough,Low,29.99496350418722,Yes
377,Transportation,CO2,158,39.87321007233317,-99.56694896870637,2024-01-29,Lake Rachel,Low,22.63069713833541,Yes
378,Transportation,N2O,108,36.730549167600415,-83.86193713107738,2024-03-12,Cassandrastad,High,25.76080879014494,Yes
379,Transportation,CO2,85,37.82822695935618,-103.09574994592502,2024-08-25,Grosschester,Low,26.96437792702213,Yes
380,Industrial,CO2,291,41.430876398764525,-93.19556753640242,2024-09-10,West Antoniobury,Medium,21.646272465654153,No
381,Residential,CH4,380,36.65577203788676,-108.98091375565993,2024-04-12,Gibsonville,Medium,21.486725636961822,No
382,Industrial,CO2,412,37.72269547151589,-85.35220279044842,2024-05-18,Port Michealfurt,Low,24.563079116581733,No
383,Transportation,N2O,118,34.10945931808545,-115.69971945617458,2024-08-22,Clarkberg,Medium,23.858125217592892,No
384,Residential,N2O,197,34.65278976003871,-80.48812362547798,2023-12-24,North David,High,27.142154368573138,Yes
385,Industrial,N2O,208,36.06873272907827,-109.27935899744661,2024-01-14,East Diane,Medium,20.69508771448586,Yes
386,Residential,N2O,312,34.222817926568595,-79.52648660483345,2023-12-05,Port Victoriafurt,Low,29.721666237406904,Yes
387,Industrial,CH4,336,39.05100260838601,-102.48871338277723,2023-10-14,Lake Kimberly,High,20.142769816858323,Yes
388,Residential,CO2,163,37.41118685441298,-86.20192272312259,2024-03-26,Kimberlybury,Medium,26.013168243361513,Yes
389,Transportation,CH4,49,38.385161621824174,-103.9540868974077,2024-03-31,Johnsontown,High,25.62632595867388,Yes
390,Transportation,CO2,142,35.39717748717064,-78.13988646567552,2024-03-07,Brianmouth,Low,21.34715730869726,No
391,Residential,CO2,414,36.36745623549293,-112.42796647719153,2023-10-25,Lozanohaven,Medium,21.5091598271353,Yes
392,Industrial,CO2,471,39.3105957988218,-110.14512927200566,2023-11-15,West Thomasside,High,27.92677487794627,Yes
393,Transportation,CH4,141,41.722421789043196,-96.30667449301271,2024-06-30,Hebertstad,High,28.875624584126832,Yes
